"Identifier","Instrument","AuthorsShortList","year","Unique_Ears","mean_absorbance","frequency","colorID"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.6294309482688,2970.69995117188,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.629723333177112,2976.60009765625,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.630021908453533,2982.39990234375,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.630337147485642,2988.30004882812,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.630655233349119,2994.10009765625,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.630978096099127,3000,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.631317616928191,3005.89990234375,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.631655237504414,3011.69995117188,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.632000950120744,3017.60009765625,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.632345235063916,3023.39990234375,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.632692856448037,3029.30004882812,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.633044286852791,3035.19995117188,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.633393809908912,3041,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.633745240313666,3046.89990234375,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.634079525868098,3052.69995117188,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.634428095249903,3058.60009765625,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.634760957388651,3064.5,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.635085718972342,3070.30004882812,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.635405707926977,3076.19995117188,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.63571428826877,3082,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.636009522846767,3087.89990234375,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.636295239130656,3093.80004882812,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.636571899766014,3099.60009765625,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.636822384028208,3105.5,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.637068576755978,3111.30004882812,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.637281426361629,3117.19995117188,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.637489050626755,3123,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.637679050366084,3128.89990234375,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.63784380753835,3134.80004882812,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.63798380891482,3140.60009765625,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.63810809027581,3146.5,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.638209044933319,3152.30004882812,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.638283332188924,3158.19995117188,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.638334289902732,3164.10009765625,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.638352378493264,3169.89990234375,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.638358097700846,3175.80004882812,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.638337613571258,3181.60009765625,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.638281430516924,3187.5,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.638201903729212,3193.39990234375,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.638104756673177,3199.19995117188,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.637958088091442,3205.10009765625,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.637807619004022,3210.89990234375,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.637628568070275,3216.80004882812,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.637407613652093,3222.69995117188,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.637167141551063,3228.5,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.636903339908237,3234.39990234375,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.636614765439715,3240.19995117188,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.63629618712834,3246.10009765625,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.635953332696642,3252,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.635590001231148,3257.80004882812,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.635200956038066,3263.69995117188,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.634800002688453,3269.5,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.634358089594614,3275.39990234375,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.63391238451004,3281.30004882812,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.633437617903664,3287.10009765625,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.632957621699288,3293,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.632447618813742,3298.80004882812,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.631921426171348,3304.69995117188,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.631394288369587,3310.5,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.630853814738137,3316.39990234375,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.630288095701309,3322.30004882812,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.629717148485638,3328.10009765625,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.629142860571543,3334,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.62855094955081,3339.80004882812,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.627953800417128,3345.69995117188,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.627355243478503,3351.60009765625,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.626766189223244,3357.39990234375,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.626160955145246,3363.30004882812,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.625573337078094,3369.10009765625,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.624961904117039,3375,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.624357146876199,3380.89990234375,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.623773333572206,3386.69995117188,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.623187615757897,3392.60009765625,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.622616188866752,3398.39990234375,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.622037145353499,3404.30004882812,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.621489520583834,3410.19995117188,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.620931906359536,3416,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.620413814272199,3421.89990234375,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.619903331711179,3427.69995117188,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.619384757110051,3433.60009765625,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.618922858011155,3439.5,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.618452387196677,3445.30004882812,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.61801381622042,3451.19995117188,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.617591422228586,3457,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.617179046074549,3462.89990234375,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.616817143701372,3468.80004882812,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.61643809789703,3474.60009765625,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.616106666269757,3480.5,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.615806670415969,3486.30004882812,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.615504287538074,3492.19995117188,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.615246192330406,3498,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.614996189162845,3503.89990234375,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.614777623187928,3509.80004882812,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.614583807332175,3515.60009765625,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.614422379505067,3521.5,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.614282380966913,3527.30004882812,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.614144282681601,3533.19995117188,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.614063809315364,3539.10009765625,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.61399619210334,3544.89990234375,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.613953810362589,3550.80004882812,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.613934281326476,3556.60009765625,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.613923329682577,3562.5,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.613937150864374,3568.39990234375,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.613974278881436,3574.19995117188,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.614027622200194,3580.10009765625,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.614115712188539,3585.89990234375,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.614191424278986,3591.80004882812,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.614304773864292,3597.69995117188,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.614414760044643,3603.5,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.614547620217005,3609.39990234375,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.614699048655374,3615.19995117188,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.614849048001426,3621.10009765625,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.615000480697269,3627,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.615194288038072,3632.80004882812,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.615340001526333,3638.69995117188,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.615525228636605,3644.5,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.615700474807194,3650.39990234375,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.61587619071915,3656.30004882812,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.616052383468265,3662.10009765625,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.61621762457348,3668,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.616381423813956,3673.80004882812,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.616540957064856,3679.69995117188,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.616709997256597,3685.5,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.616839999244327,3691.39990234375,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.616964294796898,3697.30004882812,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.617081427857989,3703.10009765625,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.617184768120448,3709,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.617272855270477,3714.80004882812,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.617337618555341,3720.69995117188,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.617378097204935,3726.60009765625,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.617384761571884,3732.39990234375,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.617405719700314,3738.30004882812,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.617392860707783,3744.10009765625,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.617338098230816,3750,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.61726809825216,3755.89990234375,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.6171723817076,3761.69995117188,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.617048096089136,3767.60009765625,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.616890949862344,3773.39990234375,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.616707146167755,3779.30004882812,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.616471903664725,3785.19995117188,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.616255240780967,3791,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.615976668539501,3796.89990234375,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.615671433153607,3802.69995117188,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.615340956619808,3808.60009765625,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.61497095652989,3814.5,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.614585707585017,3820.30004882812,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.614154760326658,3826.19995117188,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.613672384193965,3832,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.613207141558329,3837.89990234375,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.6126980923471,3843.80004882812,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.612145239398593,3849.60009765625,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.611571421225866,3855.5,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.610976189374924,3861.30004882812,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.610349997168496,3867.19995117188,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.609702378511429,3873,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.609018572739192,3878.89990234375,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.608325240157899,3884.80004882812,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.607606666428702,3890.60009765625,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.606864760319392,3896.5,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.606110953149341,3902.30004882812,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.60533475450107,3908.19995117188,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.604534286828268,3914.10009765625,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.603744286866415,3919.89990234375,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.602914763348443,3925.80004882812,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.602086666084471,3931.60009765625,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.601249046268917,3937.5,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.600410475617363,3943.39990234375,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.599562857832227,3949.19995117188,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.598700475125086,3955.10009765625,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.597852380502792,3960.89990234375,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.596995237327757,3966.80004882812,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.596142381429672,3972.69995117188,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.595287142764954,3978.5,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.594446669022242,3984.39990234375,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.59361380196753,3990.19995117188,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.592796195121039,3996.10009765625,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.591974289644332,4002,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.591172382945106,4007.80004882812,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.590371903919038,4013.69995117188,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.589617618492671,4019.5,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.588850949491773,4025.39990234375,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.588114290010361,4031.30004882812,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.587389521655582,4037.10009765625,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.586700477770397,4043,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.586029047057742,4048.80004882812,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.58537856453941,4054.69995117188,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.584730476140976,4060.5,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.584131906429927,4066.39990234375,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.583548103060041,4072.30004882812,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.583003814731325,4078.10009765625,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.582460000401452,4084,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.581966192949386,4089.80004882812,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.58149999947775,4095.69995117188,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.581065237522125,4101.60009765625,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.580621905270077,4107.39990234375,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.580218089478357,4113.2998046875,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.579866192170552,4119.10009765625,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.579512852998007,4125,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.579195716551372,4130.89990234375,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.578889050654003,4136.7001953125,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.578627146425701,4142.60009765625,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.578387615226564,4148.39990234375,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.578158570187432,4154.2998046875,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.577928093217668,4160.2001953125,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.577746192614237,4166,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.577569523027965,4171.89990234375,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.577417142334439,4177.7001953125,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.577267142988387,4183.60009765625,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.577130947794233,4189.5,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.577011905965351,4195.2998046875,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.576900950499943,4201.2001953125,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.576774766047796,4207,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.576658097051439,4212.89990234375,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.576563335600353,4218.7998046875,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.576446665184838,4224.60009765625,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.576326668262482,4230.5,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.576199999877385,4236.2998046875,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.57608570655187,4242.2001953125,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.575936186881292,4248,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.575799995944614,4253.89990234375,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.57560428693181,4259.7998046875,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.575424759160905,4265.60009765625,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.57520999511083,4271.5,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.574976664213907,4277.2998046875,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.574712382895606,4283.2001953125,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.574433339493615,4289.10009765625,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.574087618362336,4294.89990234375,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.573745716185797,4300.7998046875,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.573349999529975,4306.60009765625,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.572944763160887,4312.5,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.572464285861878,4318.39990234375,"Groon et al. (2015) N=21; Other"
"Groon_2015","not commercial system","Groon et al.",2015,21,0.571951427630016,4324.2001953125,"Groon et al. (2015) N=21; Other"
